,resale_price
169874,785000.0
169875,520000.0
169876,435000.0
169877,669000.0
169878,255000.0
169879,390000.0
169880,260000.0
169881,355000.0
169882,1280000.0
169883,435000.0
169884,968888.0
169885,598000.0
169886,575000.0
169887,390000.0
169888,538888.0
169889,265000.0
169890,722000.0
169891,413888.0
169892,680000.0
169893,400000.0
169894,350000.0
169895,388000.0
169896,440000.0
169897,360000.0
169898,351000.0
169899,650000.0
169900,330000.0
169901,680000.0
169902,300000.0
169903,303888.0
169904,484000.0
169905,630000.0
169906,561023.0
169907,615000.0
169908,275000.0
169909,468000.0
169910,365000.0
169911,663000.0
169912,825000.0
169913,435000.0
169914,376000.0
169915,350000.0
169916,310000.0
169917,240000.0
169918,630000.0
169919,602000.0
169920,620000.0
169921,363000.0
169922,430000.0
169923,335000.0
169924,390000.0
169925,575000.0
169926,595000.0
169927,605000.0
169928,530000.0
169929,480000.0
169930,400000.0
169931,670000.0
169932,312000.0
169933,626000.0
169934,540000.0
169935,303000.0
169936,280888.0
169937,750009.0
169938,366000.0
169939,435000.0
169940,492000.0
169941,585000.0
169942,372000.0
169943,555000.0
169944,403500.0
169945,355000.0
169946,275000.0
169947,480000.0
169948,198000.0
169949,535000.0
169950,422000.0
169951,585000.0
169952,385000.0
169953,795000.0
169954,508000.0
169955,310000.0
169956,324000.0
169957,323888.0
169958,525000.0
169959,768000.0
169960,610000.0
169961,623000.0
169962,720000.0
169963,358000.0
169964,295000.0
169965,523500.0
169966,785000.0
169967,635000.0
169968,270000.0
169969,315000.0
169970,608000.0
169971,780088.0
169973,630000.0
169974,732000.0
169975,350000.0
169976,391000.0
169977,375000.0
169978,473000.0
169979,310000.0
169980,525000.0
169981,640000.0
169982,643888.0
169983,360000.0
169984,475000.0
169985,520000.0
169986,390000.0
169987,420000.0
169988,378888.0
169989,420000.0
169990,300000.0
169991,370000.0
169992,470000.0
169993,410000.0
169994,455000.0
169995,390000.0
169996,360000.0
169997,780000.0
169998,911000.0
169999,553000.0
170000,485000.0
170001,385000.0
170002,265000.0
170003,420000.0
170004,350000.0
170005,660000.0
170006,270000.0
170007,462688.0
170008,423000.0
170009,335000.0
170010,889000.0
170011,490000.0
170012,540000.0
170013,830000.0
170014,333600.0
170015,625000.0
170016,518000.0
170017,355000.0
170018,270000.0
170019,543000.0
170020,475000.0
170022,906888.0
170023,670000.0
170024,413000.0
170025,922000.0
170026,630000.0
170027,309000.0
170028,373000.0
170029,474000.0
170030,655000.0
170031,805000.0
170032,690000.0
170033,650000.0
170034,285000.0
170035,610000.0
170036,315000.0
170037,928000.0
170038,382000.0
170039,340000.0
170040,485000.0
170041,845000.0
170042,840000.0
170043,575000.0
170044,325000.0
170045,262000.0
170046,408000.0
170047,485000.0
170048,318000.0
170049,258000.0
170050,500000.0
170051,660000.0
170052,350000.0
170053,505000.0
170054,560000.0
170055,450000.0
170056,260000.0
170057,450000.0
170058,565000.0
170059,383000.0
170060,443000.0
170061,315000.0
170062,368000.0
170063,400000.0
170064,775000.0
170065,750000.0
170066,373000.0
170067,365000.0
170068,425000.0
170069,395000.0
170070,393800.0
170071,360000.0
170072,540000.0
170073,495000.0
170074,343000.0
170075,423000.0
170076,450000.0
170077,682888.0
170078,385000.0
170079,760888.0
170080,370000.0
170081,250000.0
170082,350000.0
170083,470000.0
170084,508000.0
170085,565000.0
170086,508000.0
170087,535000.0
170088,920000.0
170089,850000.0
170090,245000.0
170091,430000.0
170092,378000.0
170093,395000.0
170094,438000.0
170095,368000.0
170096,1140000.0
170097,293000.0
170098,901888.0
170099,990000.0
170100,235000.0
170101,920000.0
170102,390000.0
170103,988000.0
170104,900000.0
170105,728000.0
170106,500000.0
170107,370000.0
170108,372000.0
170109,750000.0
170110,410000.0
170111,585000.0
170112,255500.0
170113,388000.0
170114,1000000.0
170115,545000.0
170116,370000.0
170117,485000.0
170118,410000.0
170119,280000.0
170120,522000.0
170121,597000.0
170122,616000.0
170123,578000.0
170124,540000.0
170125,320000.0
170126,300000.0
170127,550000.0
170128,445000.0
170129,398000.0
170130,520000.0
170131,480000.0
170132,307000.0
170133,350000.0
170134,805000.0
170135,577000.0
170136,280000.0
170137,310000.0
170138,750000.0
170139,318000.0
170140,355000.0
170141,415000.0
170142,285000.0
170143,530000.0
170144,440000.0
170145,468000.0
170146,332000.0
170147,615000.0
170148,648000.0
170149,700000.0
170150,600000.0
170151,300000.0
170152,548000.0
170153,825000.0
170154,498000.0
170155,872000.0
170156,395000.0
170157,288000.0
170158,610000.0
170159,377000.0
170160,360000.0
170161,300000.0
170162,323000.0
170163,680000.0
170164,445000.0
170165,415000.0
170166,370000.0
170167,800000.0
170168,368500.0
170169,300000.0
170170,448000.0
170171,315000.0
170172,272000.0
170173,568000.0
170174,610000.0
170175,390000.0
170176,562500.0
170177,229000.0
170178,430000.0
170179,283500.0
170180,745000.0
170181,370000.0
170182,705888.0
170183,395000.0
170184,700000.0
170185,400000.0
170186,365000.0
170187,471000.0
170188,420000.0
170189,623888.0
170190,260000.0
170191,575000.0
170192,352000.0
170193,348000.0
170194,495000.0
170195,810000.0
170196,600000.0
170197,422000.0
170198,225000.0
170199,550000.0
170200,382000.0
170201,445000.0
170202,710000.0
170203,488000.0
170204,695000.0
170205,565000.0
170206,408000.0
170207,540000.0
170208,400000.0
170209,488000.0
170210,585000.0
170211,552000.0
170212,392000.0
170213,650000.0
170214,390000.0
170215,310000.0
170216,478000.0
170217,260000.0
170218,580000.0
170219,451000.0
170220,910000.0
170221,765000.0
170222,515000.0
170223,470000.0
170224,705000.0
170225,515000.0
170226,430000.0
170227,880000.0
170228,296800.0
170229,335000.0
170230,920000.0
170231,350000.0
170232,446888.0
170233,988000.0
170234,377000.0
170235,445000.0
170236,490000.0
170237,688000.0
170238,554000.0
170239,445000.0
170240,628888.0
170241,620000.0
170242,415000.0
170243,450000.0
170244,700000.0
170245,798000.0
170246,450000.0
170247,365000.0
170248,550000.0
170249,383888.0
170250,342000.0
170251,330000.0
170252,265000.0
170253,735000.0
170254,408000.0
170255,360000.0
170256,660000.0
170257,868000.0
170258,413888.0
170259,425000.0
170260,442000.0
170261,430000.0
170262,400000.0
170263,375000.0
170264,272000.0
170265,900000.0
170266,470000.0
170267,650000.0
170268,900000.0
170269,735000.0
170270,730000.0
170271,528000.0
170272,660000.0
170273,300000.0
170274,490000.0
170275,605000.0
170276,360000.0
170277,560000.0
170278,424000.0
170279,750000.0
170280,715000.0
170281,338000.0
170282,620000.0
170283,795000.0
170284,768000.0
170285,718000.0
170286,278000.0
170287,395000.0
170288,901888.0
170289,450000.0
170290,398000.0
170291,545000.0
170292,240000.0
170293,555000.0
170294,290000.0
170295,860000.0
170296,365000.0
170297,590000.0
170298,390000.0
170299,410000.0
170300,445000.0
170301,738000.0
170302,470000.0
170303,538000.0
170304,345000.0
170305,415000.0
170306,242000.0
170307,638000.0
170308,710000.0
170309,495000.0
170310,818000.0
170311,690000.0
170312,402000.0
170313,580000.0
170314,515000.0
170315,470000.0
170316,1071250.0
170317,600000.0
170318,245000.0
170319,685000.0
170320,610000.0
170321,356000.0
170322,458888.0
170323,410000.0
170324,370000.0
170325,860000.0
170326,410000.0
170327,340000.0
170328,560000.0
170329,350000.0
170330,658000.0
170331,335000.0
170332,465000.0
170333,423000.0
170334,485000.0
170335,410000.0
170336,450000.0
170337,342000.0
170338,320000.0
170339,988000.0
170340,312000.0
170341,570000.0
170342,405000.0
170343,410000.0
170344,462888.0
170345,385000.0
170346,318000.0
170347,328000.0
170348,400000.0
170349,385000.0
170350,730000.0
170351,788000.0
170352,600000.0
170353,870000.0
170354,458000.0
170355,490000.0
170356,480000.0
170357,608000.0
170358,285000.0
170359,495000.0
170360,480000.0
170361,330800.0
170362,695000.0
170363,430000.0
170364,450800.0
170365,588000.0
170366,462000.0
170367,525000.0
170368,660000.0
170369,430000.0
170370,620000.0
170371,570000.0
170372,280000.0
170373,305000.0
170374,348000.0
170375,545000.0
170376,295000.0
170377,650000.0
170378,410000.0
170379,358000.0
170380,445000.0
170381,465000.0
170382,548000.0
170383,665000.0
170384,690000.0
170385,270000.0
170386,752000.0
170387,345000.0
170388,675888.0
170389,757000.0
170390,420000.0
170391,520000.0
170392,460000.0
170393,500000.0
170394,820000.0
170395,788000.0
170396,330000.0
170397,525000.0
170398,588000.0
170399,340000.0
170400,670000.0
170401,350000.0
170402,421888.0
170403,458000.0
170404,510000.0
170405,315000.0
170406,572000.0
170407,452000.0
170408,540000.0
170409,500000.0
170410,475000.0
170411,350000.0
170412,500000.0
170413,610000.0
170414,790000.0
170415,338000.0
170416,495000.0
170417,416000.0
170418,345000.0
170419,345000.0
170420,320000.0
170421,336000.0
170422,350000.0
170423,602888.0
170424,352000.0
170425,805000.0
170426,610888.0
170427,285000.0
170428,345000.0
170429,420000.0
170430,612000.0
170431,326000.0
170432,430000.0
170433,455000.0
170434,535000.0
170435,235000.0
170436,260000.0
170437,575000.0
170438,640000.0
170439,365000.0
170440,300000.0
170441,465000.0
170442,395000.0
170443,390000.0
170444,500000.0
170445,765000.0
170446,393888.0
170447,320000.0
170448,445000.0
170449,485000.0
170450,396000.0
170451,408000.0
170452,550000.0
170453,285000.0
170454,880000.0
170455,550000.0
170456,578000.0
170457,940000.0
170458,595000.0
170459,348000.0
170460,435000.0
170461,348000.0
170462,810000.0
170463,255000.0
170464,302000.0
170465,300000.0
170466,518000.0
170467,472000.0
170468,540000.0
170469,325000.0
170470,677500.0
170471,1100000.0
170472,252000.0
170473,340000.0
170474,365000.0
170475,390000.0
170476,355000.0
170477,482000.0
170478,438000.0
170479,515000.0
170480,446000.0
170481,770000.0
170482,710000.0
170483,235000.0
170484,600000.0
170485,445000.0
170486,850000.0
170487,810000.0
170488,315000.0
170489,780000.0
170490,302000.0
170491,340000.0
170492,920000.0
170493,460000.0
170494,290000.0
170495,455000.0
170496,835000.0
170497,375000.0
170498,475000.0
170499,518000.0
170500,775000.0
170501,348888.0
170502,380000.0
170503,555000.0
170504,455000.0
170505,700000.0
170506,490000.0
170507,338000.0
170508,378000.0
170509,640000.0
170510,465000.0
170511,720000.0
170512,348000.0
170513,250000.0
170514,410000.0
170515,273000.0
170516,1130000.0
170517,268000.0
170518,195000.0
170519,938000.0
170520,330000.0
170521,240000.0
170522,553000.0
170523,530000.0
170524,530000.0
170525,580000.0
170526,445000.0
170527,260000.0
170528,670000.0
170529,395000.0
170530,598000.0
170531,465000.0
170532,428000.0
170533,368688.0
170534,385000.0
170535,575000.0
170536,607000.0
170537,390000.0
170538,585000.0
170539,580000.0
170540,460000.0
170541,355000.0
170542,790000.0
170543,335000.0
170544,390000.0
170545,420000.0
170546,640000.0
170547,510000.0
170548,592000.0
170549,357000.0
170550,276800.0
170551,558000.0
170552,458000.0
170553,405000.0
170554,838000.0
170555,560000.0
170556,300000.0
170557,445200.0
170558,425000.0
170559,885000.0
170560,475000.0
170561,854888.0
170562,708000.0
170563,1020000.0
170564,455000.0
170565,330000.0
170566,280000.0
170567,555000.0
170568,320000.0
170569,570000.0
170570,675000.0
170571,430000.0
170572,340000.0
170573,359000.0
170574,410000.0
170575,720000.0
170576,585000.0
170577,433000.0
170578,336000.0
170579,795000.0
170580,385000.0
170581,345000.0
170582,515000.0
170583,448000.0
170584,940000.0
170585,738000.0
170586,413000.0
170587,405000.0
170588,670000.0
170589,320000.0
170590,600000.0
170591,440000.0
170592,380000.0
170593,788000.0
170594,295000.0
170595,235000.0
170596,475000.0
170597,660000.0
170598,585000.0
170599,545000.0
170600,590000.0
170601,430000.0
170602,512000.0
170603,430000.0
170604,325000.0
170605,777000.0
170606,656000.0
170607,280000.0
170608,335000.0
170609,335000.0
170610,940000.0
170611,490000.0
170612,905000.0
170613,568000.0
170614,330000.0
170615,240500.0
170616,467000.0
170617,580000.0
170618,635000.0
170619,260000.0
170620,565000.0
170621,725000.0
170622,508000.0
170623,520000.0
170624,350000.0
170625,475000.0
170626,443000.0
170627,335000.0
170628,520000.0
170629,435000.0
170630,908888.0
170631,715000.0
170632,560000.0
170633,542000.0
170634,396000.0
170635,470000.0
170636,435000.0
170637,430000.0
170638,488000.0
170639,492000.0
170640,563000.0
170641,445000.0
170642,645000.0
170643,275000.0
170644,388000.0
170645,595000.0
170646,580000.0
170647,870000.0
170648,688000.0
170649,260000.0
170650,348000.0
170651,350000.0
170652,540000.0
170653,412000.0
170654,680000.0
170655,425000.0
170656,355000.0
170657,235000.0
170658,495000.0
170659,398000.0
170660,400000.0
170661,660000.0
170662,450000.0
170663,548000.0
170664,760000.0
170665,523000.0
170666,340000.0
170667,318000.0
170668,630000.0
170669,620000.0
170670,475000.0
170671,580000.0
170672,480000.0
170673,515000.0
170674,445000.0
170675,476000.0
170676,540500.0
170677,604000.0
170678,545000.0
170679,365000.0
170680,425000.0
170681,525000.0
170682,325000.0
170683,425000.0
170684,490000.0
170685,870000.0
170686,365000.0
170687,500000.0
170688,610000.0
170689,305000.0
170690,270000.0
170691,615000.0
170692,570000.0
170693,450000.0
170694,535000.0
170695,372000.0
170696,660000.0
170697,570000.0
170698,400008.0
170699,490000.0
170700,808000.0
170701,270000.0
170702,660000.0
170703,323000.0
170704,530000.0
170705,468000.0
170706,548000.0
170707,350000.0
170708,265000.0
170709,440000.0
170710,360000.0
170711,1030000.0
170712,405000.0
170713,450000.0
170714,430000.0
170715,502000.0
170716,416000.0
170717,625000.0
170718,512000.0
170719,380000.0
170720,470000.0
170721,662000.0
170722,530000.0
170723,695000.0
170724,290000.0
170725,648888.0
170726,603000.0
170727,1200000.0
170728,540000.0
170729,320000.0
170730,452500.0
170731,550000.0
170732,580000.0
170733,603000.0
170734,308000.0
170735,625000.0
170736,500000.0
170737,350000.0
170738,545000.0
170739,240000.0
170740,470000.0
170741,555888.0
170742,890000.0
170743,285000.0
170744,340000.0
170745,375000.0
170746,338000.0
170747,568888.0
170748,508000.0
170749,480000.0
170750,760000.0
170751,460000.0
170752,685000.0
170753,315000.0
170754,528000.0
170755,463000.0
170756,315000.0
170757,253000.0
170759,560000.0
170760,640000.0
170761,393000.0
170762,380000.0
170763,631500.0
170764,558000.0
170765,720000.0
170766,608000.0
170767,435000.0
170768,706888.0
170769,350000.0
170770,470000.0
170771,369988.0
170772,1200000.0
170773,350000.0
170774,368000.0
170775,350000.0
170776,240000.0
170777,640000.0
170778,500000.0
170779,570000.0
170780,385000.0
170781,575000.0
170782,336000.0
170783,440000.0
170784,570000.0
170785,380000.0
170786,440000.0
170787,520000.0
170788,380000.0
170789,345000.0
170790,600000.0
170791,275000.0
170792,440000.0
170793,530000.0
170794,525000.0
170795,237000.0
170796,545000.0
170797,480000.0
170798,295000.0
170799,346000.0
170800,400000.0
170801,400000.0
170802,590000.0
170803,480000.0
170804,590000.0
170805,365000.0
170806,210000.0
170807,240000.0
170808,520000.0
170809,695000.0
170810,225000.0
170811,600000.0
170812,820000.0
170813,440000.0
170814,391000.0
170815,470000.0
170816,550000.0
170817,455000.0
170818,710000.0
170819,585000.0
170820,385000.0
170821,630000.0
170822,435000.0
170823,305000.0
170824,380000.0
170825,675000.0
170826,460000.0
170827,467000.0
170828,306500.0
170829,358000.0
170830,401000.0
170831,260000.0
170832,490000.0
170833,518000.0
170834,542000.0
170835,405000.0
170836,315000.0
170837,222000.0
170838,465000.0
170839,618000.0
170840,313000.0
170841,548000.0
170842,675000.0
170843,420000.0
170844,575000.0
170845,415000.0
170846,400000.0
170847,375000.0
170848,800000.0
170849,380000.0
170850,290000.0
170851,848000.0
170852,230000.0
170853,760000.0
170854,430000.0
170855,385000.0
170856,517000.0
170857,513000.0
170858,480000.0
170859,385000.0
170860,225000.0
170861,285000.0
170862,485000.0
170863,400000.0
170864,525000.0
170865,368000.0
170866,328000.0
170867,460000.0
170868,570000.0
170869,340000.0
170870,385000.0
170871,445000.0
170872,695000.0
170873,371000.0
170874,475000.0
170875,380000.0
170876,493000.0
170877,525000.0
170878,900000.0
170879,475000.0
170880,335000.0
170881,420000.0
170882,470000.0
170883,500000.0
170884,370000.0
170885,488000.0
170886,551888.0
170887,395000.0
170888,535000.0
170889,595000.0
170890,500000.0
170891,570000.0
170892,826000.0
170893,352000.0
170894,403000.0
170895,460000.0
170896,595000.0
170897,540000.0
170898,448000.0
170899,498000.0
170900,530000.0
170901,422888.0
170902,619888.0
170903,435000.0
170904,483000.0
170905,650000.0
170906,350000.0
170907,350000.0
170908,605000.0
170909,428000.0
170910,378000.0
170911,427888.0
170912,735000.0
170913,870000.0
170914,655000.0
170915,510000.0
170916,425000.0
170917,580000.0
170918,425000.0
170919,600000.0
170920,618888.0
170921,510000.0
170922,470000.0
170923,402000.0
170924,690000.0
170925,580000.0
170926,550000.0
170927,535000.0
170928,388888.0
170929,680000.0
170930,306888.0
170931,360000.0
170932,582000.0
170933,465000.0
170934,570000.0
170935,550000.0
170936,351000.0
170937,368000.0
170938,485000.0
170939,350000.0
170940,468000.0
170941,415000.0
170942,405000.0
170943,435000.0
170944,447000.0
170945,295000.0
170946,733000.0
170947,540000.0
170948,742500.0
170949,555000.0
170950,350000.0
170951,900000.0
170952,468888.0
170953,570000.0
170954,350000.0
170955,403888.0
170956,325000.0
170957,630000.0
170958,245000.0
170959,315000.0
170960,338000.0
170961,388000.0
170962,430000.0
170963,460000.0
170964,523000.0
170965,355000.0
170966,406000.0
170967,695000.0
170968,383000.0
170969,860000.0
170970,678000.0
170971,350000.0
170972,336000.0
170973,500000.0
170974,530000.0
170975,555000.0
170976,355000.0
170977,410000.0
170978,300000.0
170979,520000.0
170980,465000.0
170981,468000.0
170982,248000.0
170983,210000.0
170984,575000.0
170985,445000.0
170986,530000.0
170987,585000.0
170988,320000.0
170989,380000.0
170990,350000.0
170991,560000.0
170992,550000.0
170993,642000.0
170994,228000.0
170995,405000.0
170996,298000.0
170997,458000.0
170998,390000.0
170999,415000.0
171000,360000.0
171001,340000.0
171002,785000.0
171003,290000.0
171004,680000.0
171005,515000.0
171006,470000.0
171007,300000.0
171008,955000.0
171009,860000.0
171010,1268000.0
171011,342888.0
171012,635000.0
171013,900000.0
171014,503000.0
171015,770000.0
171016,535000.0
171017,408000.0
171018,628888.0
171019,508000.0
171020,625000.0
171021,470000.0
171022,522000.0
171023,308000.0
171024,560000.0
171025,485000.0
171026,488000.0
171027,560000.0
171028,650000.0
171029,728000.0
171030,785000.0
171031,370000.0
171032,270000.0
171033,375000.0
171034,230000.0
171035,453000.0
171036,350000.0
171037,300000.0
171038,412000.0
171039,312000.0
171040,345000.0
171041,688000.0
171042,445000.0
171043,660000.0
171044,355000.0
171045,335000.0
171046,515000.0
171047,640000.0
171048,415000.0
171049,493888.0
171050,635000.0
171051,430000.0
171052,380000.0
171053,330000.0
171054,1080000.0
171055,283000.0
171056,510000.0
171057,397500.0
171059,568000.0
171060,405000.0
171062,322000.0
171063,488880.0
171064,755000.0
171065,440800.0
171066,351000.0
171067,638000.0
171068,508000.0
171069,485000.0
171070,300000.0
171071,345000.0
171072,560000.0
171073,728000.0
171074,400000.0
171075,550000.0
171076,850000.0
171077,506888.0
171078,618000.0
171079,778000.0
171080,378000.0
171081,418000.0
171082,565000.0
171083,452000.0
171084,285000.0
171085,265000.0
171086,408000.0
171087,850000.0
171088,528000.0
171089,565000.0
171090,440000.0
171091,535000.0
171092,650000.0
171093,666000.0
171094,325000.0
171095,950000.0
171096,588000.0
171097,750000.0
171098,295000.0
171099,525000.0
171100,551000.0
171101,251000.0
171102,550000.0
171103,450000.0
171104,490000.0
171105,640000.0
171106,426888.0
171107,270000.0
171108,515000.0
171109,452000.0
171110,540000.0
171111,522000.0
171112,328000.0
171113,345000.0
171114,350000.0
171115,570000.0
171116,315000.0
171117,615000.0
171118,305000.0
171119,198000.0
171120,398000.0
171121,372000.0
171122,628888.0
171123,470000.0
171124,515000.0
171125,425000.0
171126,320000.0
171127,360000.0
171128,422000.0
171129,230000.0
171130,363000.0
171131,573000.0
171132,478000.0
171133,400000.0
171134,750000.0
171135,550000.0
171136,355000.0
171137,360000.0
171138,735000.0
171139,343000.0
171140,545000.0
171141,455000.0
171142,495000.0
171143,275000.0
171144,390000.0
171145,878000.0
171146,290000.0
171147,325000.0
171148,420000.0
171149,462000.0
171150,240000.0
171151,390000.0
171152,565600.0
171153,590000.0
171154,410000.0
171155,260000.0
171156,470000.0
171157,490000.0
171158,308000.0
171159,590000.0
171160,805000.0
171161,381800.0
171162,765000.0
171163,483000.0
171164,550000.0
171165,580000.0
171166,900000.0
171167,540000.0
171168,750000.0
171169,890000.0
171170,525000.0
171171,280000.0
171172,320000.0
171173,570000.0
171174,392000.0
171175,510000.0
171176,625000.0
171177,460000.0
171178,330000.0
171179,455000.0
171180,405000.0
171181,512000.0
171182,238000.0
171183,628000.0
171184,400000.0
171185,355000.0
171186,366000.0
171187,355000.0
171188,366000.0
171189,680000.0
171190,275000.0
171191,528000.0
171192,785000.0
171193,300000.0
171194,455000.0
171195,440000.0
171196,410000.0
171197,315000.0
171198,623000.0
171199,420000.0
171200,482888.0
171201,428000.0
171202,660000.0
171203,715000.0
171204,300000.0
171205,335000.0
171206,410000.0
171207,530000.0
171208,655000.0
171209,570000.0
171210,725500.0
171211,350000.0
171212,608000.0
171213,275000.0
171214,620000.0
171215,270000.0
171216,582500.0
171217,555000.0
171218,445000.0
171219,312000.0
171220,380000.0
171221,461288.0
171222,660000.0
171223,585000.0
171224,405000.0
171225,450888.0
171226,355000.0
171227,355000.0
171228,400000.0
171229,447000.0
171230,755000.0
171231,433000.0
171232,350000.0
171233,530000.0
171234,294000.0
171235,322000.0
171236,355000.0
171237,670000.0
171238,470000.0
171239,612000.0
171240,485000.0
171241,508000.0
171242,390000.0
171243,500000.0
171244,315000.0
171245,520000.0
171246,555000.0
171247,470000.0
171248,640000.0
171249,548888.0
171250,495000.0
171251,538000.0
171252,378000.0
171253,275888.0
171254,410000.0
171255,445000.0
171256,650000.0
171257,460000.0
171258,410000.0
171259,688000.0
171260,289000.0
171261,380000.0
171262,340000.0
171263,470000.0
171264,230000.0
171265,386000.0
171266,580000.0
171267,320000.0
171268,360000.0
171269,440000.0
171270,780000.0
171271,440000.0
171272,550000.0
171273,310000.0
171274,555000.0
171275,260000.0
171276,650000.0
171277,615000.0
171278,400000.0
171279,743888.0
171280,665000.0
171281,415000.0
171282,585000.0
171283,415000.0
171284,730700.0
171285,488000.0
171286,707000.0
171287,460000.0
171288,545000.0
171289,680000.0
171290,740000.0
171291,373000.0
171292,330000.0
171293,280000.0
171294,310000.0
171295,282000.0
171296,450000.0
171297,448000.0
171298,293000.0
171299,588000.0
171300,340000.0
171301,639888.0
171302,315000.0
171303,420000.0
171304,345000.0
171305,490000.0
171306,415000.0
171307,616888.0
171308,360000.0
171309,650000.0
171311,490000.0
171312,745000.0
171313,738000.0
171314,390000.0
171315,425000.0
171316,250000.0
171317,665000.0
171318,370000.0
171319,388000.0
171320,265000.0
171321,405000.0
171322,245000.0
171323,445000.0
171324,388000.0
171325,412288.0
171326,520000.0
171327,775000.0
171328,412000.0
171329,415000.0
171330,635000.0
171331,397000.0
171332,637000.0
171333,690000.0
171334,1138888.0
171335,830000.0
171336,445000.0
171337,902000.0
171338,730000.0
171339,500000.0
171340,323000.0
171341,316888.0
171342,412000.0
171343,800000.0
171344,430000.0
171345,450000.0
171346,488000.0
171347,865888.0
171348,345000.0
171349,380000.0
171350,648000.0
171351,651000.0
171352,520000.0
171353,580000.0
171354,448000.0
171355,615888.0
171356,345000.0
171357,705888.0
171358,602000.0
171359,568000.0
171360,378000.0
171361,590000.0
171362,335000.0
171363,410000.0
171364,725000.0
171365,354000.0
171366,559000.0
171367,1220000.0
171368,408000.0
171369,460000.0
171370,412000.0
171371,645000.0
171372,425000.0
171373,826800.0
171374,405000.0
171375,290000.0
171376,348000.0
171377,415000.0
171378,368000.0
171379,720000.0
171380,790000.0
171381,522000.0
171382,420000.0
171383,720000.0
171384,695000.0
171385,300000.0
171386,428000.0
171387,345000.0
171388,455000.0
171389,480000.0
171390,420000.0
171391,700000.0
171392,690000.0
171393,380000.0
171394,382000.0
171395,640000.0
171396,425000.0
171397,395000.0
171398,625000.0
171399,536000.0
171400,670000.0
171401,590000.0
171402,383888.0
171403,520000.0
171404,395000.0
171405,358000.0
171406,475000.0
171407,668888.0
171408,710000.0
171409,802800.0
171410,460000.0
171411,300000.0
171412,350000.0
171413,270000.0
171414,332000.0
171415,340000.0
171416,750000.0
171417,285800.0
171418,371000.0
171419,423000.0
171420,536000.0
171421,760000.0
171422,465000.0
171423,633888.0
171424,305000.0
171425,335000.0
171426,378000.0
171427,388000.0
171428,363000.0
171429,610000.0
171430,803000.0
171431,350000.0
171432,425888.0
171433,530000.0
171434,358000.0
171435,480000.0
171436,312000.0
171438,433000.0
171439,253000.0
171440,285000.0
171441,362000.0
171442,495000.0
171443,600888.0
171444,330000.0
171445,450000.0
171446,508888.0
171447,250000.0
171448,320000.0
171449,255000.0
171450,728888.0
171451,400000.0
171452,575000.0
171453,405000.0
171454,515000.0
171455,620000.0
171456,560000.0
171457,595000.0
171458,490000.0
171459,500000.0
171460,510000.0
171461,800000.0
171462,662000.0
171463,716000.0
171464,650000.0
171465,262500.0
171466,580000.0
171467,440000.0
171468,495000.0
171469,900000.0
171470,540000.0
171471,660000.0
171472,418000.0
171473,470000.0
171474,608000.0
171475,641000.0
171476,850000.0
171477,265000.0
171478,595000.0
171479,335000.0
171480,422000.0
171481,448000.0
171482,405000.0
171483,590000.0
171484,810000.0
171485,523000.0
171486,415000.0
171487,275000.0
171488,472000.0
171489,590000.0
171490,418000.0
171491,425000.0
171492,478000.0
171493,530000.0
171494,423000.0
171495,598888.0
171496,588000.0
171497,600000.0
171498,338000.0
171499,525000.0
171500,275000.0
171501,655000.0
171502,736800.0
171503,480000.0
171504,470000.0
171505,580000.0
171506,345000.0
171507,880000.0
171508,390000.0
171509,260000.0
171510,738000.0
171511,378000.0
171512,530000.0
171513,315000.0
171514,508000.0
171515,505500.0
171516,470000.0
171517,288888.0
171518,430000.0
171519,595000.0
171520,820000.0
171521,470000.0
171522,436000.0
171523,506000.0
171525,415000.0
171526,390000.0
171527,598000.0
171528,680000.0
171529,560000.0
171530,415000.0
171531,610800.0
171532,750000.0
171533,600000.0
171534,300000.0
171535,625000.0
171536,460000.0
171537,252000.0
171538,305000.0
171539,455000.0
171540,678888.0
171541,425000.0
171542,558000.0
171543,550000.0
171544,415000.0
171545,308000.0
171546,541888.0
171547,782000.0
171548,318000.0
171549,922000.0
171550,355000.0
171551,680000.0
171552,510000.0
171553,295000.0
171554,292000.0
171555,830000.0
171556,371000.0
171557,660000.0
171558,410000.0
171559,468888.0
171560,418000.0
171561,370000.0
171562,348888.0
171563,400000.0
171564,430000.0
171565,405000.0
171566,445000.0
171567,570000.0
171568,408000.0
171569,670000.0
171570,400000.0
171571,440000.0
171572,336000.0
171573,315000.0
171574,720000.0
171575,255000.0
171576,320000.0
171577,475000.0
171578,470000.0
171579,500000.0
171580,345000.0
171581,400000.0
171582,275000.0
171583,600000.0
171584,390000.0
171585,466000.0
171586,635888.0
171587,880000.0
171588,395000.0
171589,420000.0
171590,420000.0
171591,520000.0
171592,738000.0
171593,580000.0
171594,680000.0
171595,420000.0
171596,560000.0
171597,325000.0
171598,430000.0
171599,700000.0
171600,485000.0
171601,440000.0
171602,472000.0
171603,292000.0
171604,447000.0
171605,550800.0
171606,380000.0
171607,660000.0
171608,305000.0
171609,550000.0
171610,555000.0
171611,400000.0
171612,560000.0
171613,600000.0
171614,620000.0
171615,560000.0
171616,325000.0
171617,688000.0
171618,956888.0
171619,465000.0
171620,546600.0
171621,365000.0
171622,600000.0
171623,363000.0
171624,660000.0
171625,448000.0
171626,785000.0
171627,530000.0
171628,415000.0
